conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
2779	71789	544830	I WANT TO MAKE PAYMENT ONLINE. <NL>HOW TO GO ABOUT	1481863241	23372	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2779	71795	544854	I already log in & try to make online payment but can't get through	1481863394	23372	0	14	English	Billing	Make Payment - Selfcare	Billing	BillingTroubleShooting	Reason	False	CannotPayBill
2780	71823	545019	I also want to know if 7 e also can perform if i would like to pay my bill there??	1481864948	23377	0	19	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectOthers	True	PaymentChannelOthers
2790	72045	546835	can i pay bill by jompay?	1481895633	23461	0	6	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	True	HowPay
2791	72076	547152	Can it be done at the sen heng branch that I made the payment?	1481898175	23472	0	14	English	Billing	Payment Status	None	None	None	True	None
2791	72080	547166	do they give refund or make another payment?	1481898532	23472	0	8	English	Billing	Payment Status	None	None	None	True	None
2794	72218	547500	Do you know how I can pay the bills? Maybank online can?	1481901144	23480	0	12	English	Billing	Data Bundle / PPU Rate	Billing	PaymentChannel	Procedure	True	HowPay
2811	72654	550418	HOW TO MAKE BILL PAYMENT??	1481989002	23615	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2812	72669	550498	May i know how make the online payment	1481989841	23620	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2812	72682	550530	wat is my JOMPAY code??	1481990240	23620	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	ObjectName	False	PayWho
2813	72714	550734	how can i do the payment now?	1482020577	23625	0	7	English	Billing	Increase credit limit	Billing	PaymentChannel	Procedure	False	HowPay
2819	72895	551849	hello there <NL>can i pay the bill online without signing up for auto debit ?	1482051103	23676	0	15	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	True	HowPay
2823	72986	552241	how to pay my bill via online payment	1482066065	23695	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2824	72999	552269	how to pay my bill now	1482068189	23697	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2830	73180	553657	how i can pay the bill through selfcare login	1482120635	23756	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2846	73625	555109	CAN I PAY THRU ONLINE?	1482142571	23814	0	5	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2848	73668	555239	I WULD LIKE TO MAKE PAYMENT FOR MY BILLS TRU THE WEB STE. NEED GUIDE	1482145112	23820	0	15	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2851	73754	555285	NEED TO PAY BILL TRU SELF CARE PORTAL	1482146090	23823	0	8	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2853	73809	555355	I WANT TO PAY THE BILL ,HOW CAN I DO	1482147299	23826	0	10	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2863	74053	555998	Hi, May I know how should I pay for the Bill via Maybank 2 U ?	1482159759	23851	0	14	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2864	74080	556094	how to pay bill using online transfer?	1482161402	23855	0	7	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	False	HowPay
2864	74089	556126	how am i knw the bill is cleared?	1482162247	23855	0	8	English	Billing	Payment Channel	Billing	PaymentStatus	Procedure	False	WantUpdate
2868	74183	557758	it is my code & ref no. Correct?	1482215039	23923	0	8	English	Billing	Payment Status	Billing	PaymentChannel	ObjectName	True	PaymentChannelOthers
2869	74249	557924	Can I pay my redone bill online?	1482216898	23930	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2884	74930	559698	may i know how can i pay the bill via online	1482248288	24005	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2890	75135	561112	how can i make payment for other person via online payment?	1482297492	24057	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2890	75141	561121	but its for my mother number, how can i pay thru online?	1482297675	24057	0	12	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2890	75148	561128	maybank only?	1482297826	24057	0	2	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	MethodExcept
2890	75149	561130	others bank? cimb?	1482297849	24057	0	3	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	None	False	None
2900	75543	562184	i prefer use e-banking online, so how?	1482311841	24093	0	7	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2908	75800	563099	can i pay the bill at 7 11?	1482326791	24133	0	7	English	Billing	Product Charges	Billing	PaymentChannel	ObjectLocation	True	WherePay
2918	76080	564908	Can I know how to pay phone bill via this page	1482386368	24213	0	11	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2918	76095	564933	After open download &pay..then next .what can I do	1482386743	24213	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2924	76311	565490	hye<NL>can i know how to pay bill?	1482394974	24241	0	7	English	Billing	Payment Channel	Billing	PaymentChannel	Procedure	True	HowPay
2934	76514	566555	how can i pay online	1482420619	24295	0	5	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2934	76523	566584	for bank islam	1482420941	24295	0	3	English	Billing	Billing Details	Billing	PaymentChannel	None	False	None
2942	76719	567923	i am the customer for 0102204996 , like to pay bill now, please guide	1482476719	24357	0	14	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2945	76764	568378	Hello<NL>i would like to make payment<NL>can u assist me	1482489018	24377	0	9	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	True	HowPay
2950	76876	568975	how to pay using current account	1482503142	24405	0	6	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2952	76904	569093	How to pay bil with online banking	1482506808	24411	0	7	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	HowPay
2963	77196	570775	can you help me	1482587726	24481	0	4	English	Billing	Billing Details	None	None	None	True	None
2963	77210	570792	is it i still receive a message	1482587970	24481	0	7	English	Billing	Billing Details	None	None	None	True	None
2997	78113	574631	where can i settle the outstanding and register the new account? i am living somewhere around stadium melawati shah alam..	1482804237	24642	0	20	English	Billing	Billing Details	Billing	PaymentChannel	ObjectLocation	False	WherePay
