conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario							
2786	71950	546013	can you check if it is there or nit////	1481875943	23420	0	9	English	Billing	Payment Status	None	None	None	True	None							
2804	72481	549490	may i know when my bar status will be released	1481970488	23572	0	10	English	Billing	Make Payment - Selfcare	Billing	Barring	ObjectTime	False	CheckUnbarTime							
2816	72795	551651	my payment already paid or not ?	1482045132	23667	0	7	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2831	73223	553883	SO THIS MONTH BILL IS CLEARED ?	1482123124	23764	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount							
2840	73459	554586	can you please check if the payment is not made? until now have not been able to	1482134311	23794	0	17	English	Billing	Deposit Refund	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2854	73855	555471	Any overdue payment?	1482150351	23828	0	3	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount							
2857	73933	555807	Can u check for me regarding the payment that I've just made?TQ	1482155203	23841	0	12	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2875	74509	558625	Would like to check with my current line status. I made payment already but the line still being block.	1482229781	23955	0	19	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	False	LineStatus							
2887	74993	560704	"Why when i paid on 2 nd december , is writen paid"	1482291696	24042	0	11	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2887	75007	560721	Y when i already paid on 2 nd is not written paid	1482291996	24042	0	11	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
2894	75220	561515	may i check when is my last payment?<NL>handphone no 0196681437 	1482304862	24075	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentStatus	ObjectName	False	LastPayment							
2895	75285	561609	last payment how much	1482305533	24076	0	4	English	Billing	Billing Details	Billing	PaymentStatus	ObjectNumeric	False	LastPayment							
2921	76162	565118	"hI, MY ACCOUNT ID IS 201283367 , please help me check whether my line status had been barred?"	1482390510	24224	0	18	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectName	True	LineStatus							
2921	76172	565130	have you check?	1482390742	24224	0	3	English	Billing	Unsuspend lines - (Within 50 days)	None	None	None	True	None							
2940	76668	567435	"Hi , i pay my my bill at dealer but i didnt receive any sms that i pay my bill, can you help me to check now my bill clear or not ?thank you."	1482464191	24334	0	34	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	True	ConfirmPaymentReceived							
2944	76750	568014	"Hi, I've just made a payment and would like to check the status of it. Payment reference number is T 114747412900 "	1482480311	24361	0	20	English	Billing	Payment Status	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
2974	77506	572261	i want to make sure my bill payment december i pay or not ?	1482715563	24546	0	14	English	Billing	Billing Details	Billing	PaymentStatus	ObjectName	False	ConfirmPaymentReceived							
3000	78199	574805	then may i know why account still showing outstanding?	1482805991	24649	0	9	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated							
